time;V(IN_CODEC_BUF);V(IN_JACK_BUF);
0,0283982;1,12412;2,98405;
0,0284082;1,10474;2,72625;
0,0284182;1,08456;2,45769;
0,0284282;1,06365;2,17943;
0,0284382;1,04209;1,89257;
0,0284482;1,01997;1,59825;
0,0284582;0,997374;1,29761;
0,0284682;0,974391;0,991855;
0,0284782;0,951112;0,682184;
0,0284882;0,92763;0,369821;
0,0284982;0,904037;0,0559987;
0,0285082;0,880425;-0,258045;
0,0285182;0,85689;-0,57107;
0,0285282;0,833522;-0,881841;
0,0285382;0,810415;-1,18913;
0,0285482;0,787659;-1,49173;
0,0285582;0,765345;-1,78844;
0,0285682;0,743561;-2,07809;
0,0285782;0,722392;-2,35955;
0,0285882;0,701922;-2,63168;
0,0285982;0,682232;-2,89344;
0,0286082;0,663399;-3,14377;
0,0286182;0,645498;-3,3817;
0,0286282;0,6286;-3,60628;
0,0286382;0,612771;-3,81663;
0,0286482;0,598073;-4,01192;
0,0286582;0,584565;-4,19137;
0,0286682;0,572301;-4,35428;
0,0286782;0,561327;-4,50001;
0,0286882;0,551688;-4,62798;
0,0286982;0,543422;-4,73768;
0,0287082;0,536561;-4,82869;
0,0287182;0,531133;-4,90064;
0,0287282;0,527158;-4,95324;
0,0287382;0,524653;-4,9863;
0,0287482;0,523628;-4,99969;
0,0287582;0,524086;-4,99334;
0,0287682;0,526025;-4,96728;
0,0287782;0,529439;-4,92162;
0,0287882;0,534313;-4,85654;
0,0287982;0,540628;-4,77229;
0,0288082;0,54836;-4,66921;
0,0288182;0,557478;-4,54769;
0,0288282;0,567945;-4,40824;
0,0288382;0,579721;-4,25138;
0,0288482;0,592759;-4,07775;
0,0288582;0,607008;-3,88802;
0,0288682;0,622411;-3,68295;
0,0288782;0,638908;-3,46334;
0,0288882;0,656434;-3,23007;
0,0288982;0,674918;-2,98405;
0,0289082;0,694289;-2,72625;
0,0289182;0,71447;-2,45769;
0,0289282;0,735382;-2,17943;
0,0289382;0,756941;-1,89257;
0,0289482;0,779063;-1,59825;
0,0289582;0,80166;-1,29761;
0,0289682;0,824643;-0,991855;
0,0289782;0,847922;-0,682184;
0,0289882;0,871405;-0,369821;
0,0289982;0,894998;-0,0559987;
0,0290082;0,918609;0,258045;
0,0290182;0,942145;0,57107;
0,0290282;0,965513;0,881841;
0,0290382;0,98862;1,18913;
0,0290482;1,01138;1,49173;
0,0290582;1,03369;1,78844;
0,0290682;1,05547;2,07809;
0,0290782;1,07664;2,35955;
0,0290882;1,09711;2,63168;
0,0290982;1,1168;2,89344;
0,0291082;1,13564;3,14377;
0,0291182;1,15354;3,3817;
0,0291282;1,17044;3,60628;
0,0291382;1,18627;3,81663;
0,0291482;1,20096;4,01192;
0,0291582;1,21447;4,19137;
0,0291682;1,22674;4,35428;
0,0291782;1,23771;4,50001;
0,0291882;1,24735;4,62798;
0,0291982;1,25561;4,73768;
0,0292082;1,26248;4,82869;
0,0292182;1,2679;4,90064;
0,0292282;1,27188;4,95324;
0,0292382;1,27438;4,9863;
0,0292482;1,27541;4,99969;
0,0292582;1,27495;4,99334;
0,0292682;1,27301;4,96728;
0,0292782;1,2696;4,92162;
0,0292882;1,26472;4,85654;
0,0292982;1,25841;4,77229;
0,0293082;1,25068;4,66921;
0,0293182;1,24156;4,54769;
0,0293282;1,23109;4,40824;
0,0293382;1,21932;4,25138;
0,0293482;1,20628;4,07775;
0,0293582;1,19203;3,88802;
0,0293682;1,17663;3,68295;
0,0293782;1,16013;3,46334;
0,0293882;1,14261;3,23007;
0,0293982;1,12412;2,98405;
0,0294082;1,10475;2,72625;
0,0294182;1,08457;2,45769;
0,0294282;1,06366;2,17943;
0,0294382;1,0421;1,89257;
0,0294482;1,01998;1,59825;
0,0294582;0,99738;1,29761;
0,0294682;0,974396;0,991855;
0,0294782;0,951118;0,682184;
0,0294882;0,927635;0,369821;
0,0294982;0,904042;0,0559987;
0,0295082;0,880431;-0,258045;
0,0295182;0,856895;-0,57107;
0,0295282;0,833527;-0,881841;
0,0295382;0,81042;-1,18913;
0,0295482;0,787665;-1,49173;
0,0295582;0,765351;-1,78844;
0,0295682;0,743566;-2,07809;
0,0295782;0,722397;-2,35955;
0,0295882;0,701927;-2,63168;
0,0295982;0,682237;-2,89344;
0,0296082;0,663404;-3,14377;
0,0296182;0,645504;-3,3817;
0,0296282;0,628605;-3,60628;
0,0296382;0,612776;-3,81663;
0,0296482;0,598079;-4,01192;
0,0296582;0,584571;-4,19137;
0,0296682;0,572306;-4,35428;
0,0296782;0,561332;-4,50001;
0,0296882;0,551694;-4,62798;
0,0296982;0,543427;-4,73768;
0,0297082;0,536567;-4,82869;
0,0297182;0,531138;-4,90064;
0,0297282;0,527164;-4,95324;
0,0297382;0,524659;-4,9863;
0,0297482;0,523633;-4,99969;
0,0297582;0,524091;-4,99334;
0,0297682;0,526031;-4,96728;
0,0297782;0,529444;-4,92162;
0,0297882;0,534318;-4,85654;
0,0297982;0,540634;-4,77229;
0,0298082;0,548365;-4,66921;
0,0298182;0,557483;-4,54769;
0,0298282;0,567951;-4,40824;
0,0298382;0,579727;-4,25138;
0,0298482;0,592765;-4,07775;
0,0298582;0,607014;-3,88802;
0,0298682;0,622417;-3,68295;
0,0298782;0,638914;-3,46334;
0,0298882;0,656439;-3,23007;
0,0298982;0,674924;-2,98405;
0,0299082;0,694295;-2,72625;
0,0299182;0,714476;-2,45769;
0,0299282;0,735387;-2,17943;
0,0299382;0,756946;-1,89257;
0,0299482;0,779068;-1,59825;
0,0299582;0,801665;-1,29761;
0,0299682;0,824649;-0,991855;
0,0299782;0,847927;-0,682184;
0,0299882;0,87141;-0,369821;
0,0299982;0,895003;-0,0559987;
0,0300082;0,918615;0,258045;
0,0300182;0,94215;0,57107;
0,0300282;0,965518;0,881841;
0,0300382;0,988625;1,18913;
0,0300482;1,01138;1,49173;
0,0300582;1,0337;1,78844;
0,0300682;1,05548;2,07809;
0,0300782;1,07665;2,35955;
0,0300882;1,09712;2,63168;
0,0300982;1,11681;2,89344;
0,0301082;1,13564;3,14377;
0,0301182;1,15354;3,3817;
0,0301282;1,17044;3,60628;
0,0301382;1,18627;3,81663;
0,0301482;1,20097;4,01192;
0,0301582;1,21448;4,19137;
0,0301682;1,22674;4,35428;
0,0301782;1,23771;4,50001;
0,0301882;1,24735;4,62798;
0,0301982;1,25562;4,73768;
0,0302082;1,26248;4,82869;
0,0302182;1,26791;4,90064;
0,0302282;1,27188;4,95324;
0,0302382;1,27439;4,9863;
0,0302482;1,27541;4,99969;
0,0302582;1,27496;4,99334;
0,0302682;1,27302;4,96728;
0,0302782;1,2696;4,92162;
0,0302882;1,26473;4,85654;
0,0302982;1,25841;4,77229;
0,0303082;1,25068;4,66921;
0,0303182;1,24157;4,54769;
0,0303282;1,2311;4,40824;
0,0303382;1,21932;4,25138;
0,0303482;1,20628;4,07775;
0,0303582;1,19204;3,88802;
0,0303682;1,17663;3,68295;
0,0303782;1,16014;3,46334;
0,0303882;1,14261;3,23007;
0,0303982;1,12413;2,98405;
0,0304082;1,10475;2,72625;
0,0304182;1,08457;2,45769;
0,0304282;1,06366;2,17943;
0,0304382;1,0421;1,89257;
0,0304482;1,01998;1,59825;
0,0304582;0,997385;1,29761;
0,0304682;0,974402;0,991855;
0,0304782;0,951123;0,682184;
0,0304882;0,927641;0,369821;
0,0304982;0,904047;0,0559987;
0,0305082;0,880436;-0,258045;
0,0305182;0,8569;-0,57107;
0,0305282;0,833533;-0,881841;
0,0305382;0,810426;-1,18913;
0,0305482;0,78767;-1,49173;
0,0305582;0,765356;-1,78844;
0,0305682;0,743571;-2,07809;
0,0305782;0,722402;-2,35955;
0,0305882;0,701932;-2,63168;
0,0305982;0,682242;-2,89344;
0,0306082;0,66341;-3,14377;
0,0306182;0,645509;-3,3817;
0,0306282;0,62861;-3,60628;
0,0306382;0,612781;-3,81663;
0,0306482;0,598084;-4,01192;
0,0306582;0,584576;-4,19137;
0,0306682;0,572311;-4,35428;
0,0306782;0,561338;-4,50001;
0,0306882;0,551699;-4,62798;
0,0306982;0,543433;-4,73768;
0,0307082;0,536572;-4,82869;
0,0307182;0,531144;-4,90064;
0,0307282;0,527169;-4,95324;
0,0307382;0,524664;-4,9863;
0,0307482;0,523638;-4,99969;
0,0307582;0,524096;-4,99334;
0,0307682;0,526036;-4,96728;
0,0307782;0,529449;-4,92162;
0,0307882;0,534324;-4,85654;
0,0307982;0,540639;-4,77229;
0,0308082;0,548371;-4,66921;
0,0308182;0,557488;-4,54769;
0,0308282;0,567956;-4,40824;
0,0308382;0,579732;-4,25138;
0,0308482;0,59277;-4,07775;
0,0308582;0,607019;-3,88802;
0,0308682;0,622422;-3,68295;
0,0308782;0,638919;-3,46334;
0,0308882;0,656444;-3,23007;
0,0308982;0,674929;-2,98405;
0,0309082;0,6943;-2,72625;
0,0309182;0,714481;-2,45769;
0,0309282;0,735392;-2,17943;
0,0309382;0,756951;-1,89257;
0,0309482;0,779073;-1,59825;
0,0309582;0,80167;-1,29761;
0,0309682;0,824654;-0,991855;
0,0309782;0,847933;-0,682184;
0,0309882;0,871415;-0,369821;
0,0309982;0,895009;-0,0559987;
0,0310082;0,91862;0,258045;
0,0310182;0,942156;0,57107;
0,0310282;0,965523;0,881841;
0,0310382;0,988631;1,18913;
0,0310482;1,01139;1,49173;
0,0310582;1,0337;1,78844;
0,0310682;1,05549;2,07809;
0,0310782;1,07665;2,35955;
0,0310882;1,09712;2,63168;
0,0310982;1,11681;2,89344;
0,0311082;1,13565;3,14377;
0,0311182;1,15355;3,3817;
0,0311282;1,17045;3,60628;
0,0311382;1,18628;3,81663;
0,0311482;1,20097;4,01192;
0,0311582;1,21448;4,19137;
0,0311682;1,22675;4,35428;
0,0311782;1,23772;4,50001;
0,0311882;1,24736;4,62798;
0,0311982;1,25563;4,73768;
0,0312082;1,26249;4,82869;
0,0312182;1,26791;4,90064;
0,0312282;1,27189;4,95324;
0,0312382;1,27439;4,9863;
0,0312482;1,27542;4,99969;
0,0312582;1,27496;4,99334;
0,0312682;1,27302;4,96728;
0,0312782;1,26961;4,92162;
0,0312882;1,26474;4,85654;
0,0312982;1,25842;4,77229;
0,0313082;1,25069;4,66921;
0,0313182;1,24157;4,54769;
0,0313282;1,2311;4,40824;
0,0313382;1,21933;4,25138;
0,0313482;1,20629;4,07775;
0,0313582;1,19204;3,88802;
0,0313682;1,17664;3,68295;
0,0313782;1,16014;3,46334;
0,0313882;1,14262;3,23007;
0,0313982;1,12413;2,98405;
0,0314082;1,10476;2,72625;
0,0314182;1,08458;2,45769;
0,0314282;1,06367;2,17943;
0,0314382;1,04211;1,89257;
0,0314482;1,01999;1,59825;
0,0314582;0,99739;1,29761;
0,0314682;0,974407;0,991855;
0,0314782;0,951128;0,682184;
0,0314882;0,927646;0,369821;
0,0314982;0,904052;0,0559987;
0,0315082;0,880441;-0,258045;
0,0315182;0,856905;-0,57107;
0,0315282;0,833538;-0,881841;
0,0315382;0,810431;-1,18913;
0,0315482;0,787675;-1,49173;
0,0315582;0,765361;-1,78844;
0,0315682;0,743577;-2,07809;
0,0315782;0,722408;-2,35955;
0,0315882;0,701938;-2,63168;
0,0315982;0,682248;-2,89344;
0,0316082;0,663415;-3,14377;
0,0316182;0,645514;-3,3817;
0,0316282;0,628616;-3,60628;
0,0316382;0,612787;-3,81663;
0,0316482;0,598089;-4,01192;
0,0316582;0,584581;-4,19137;
0,0316682;0,572316;-4,35428;
0,0316782;0,561343;-4,50001;
0,0316882;0,551704;-4,62798;
0,0316982;0,543438;-4,73768;
0,0317082;0,536577;-4,82869;
0,0317182;0,531149;-4,90064;
0,0317282;0,527174;-4,95324;
0,0317382;0,524669;-4,9863;
0,0317482;0,523644;-4,99969;
0,0317582;0,524102;-4,99334;
0,0317682;0,526041;-4,96728;
0,0317782;0,529455;-4,92162;
0,0317882;0,534329;-4,85654;
0,0317982;0,540644;-4,77229;
0,0318082;0,548376;-4,66921;
0,0318182;0,557493;-4,54769;
0,0318282;0,567961;-4,40824;
0,0318382;0,579737;-4,25138;
0,0318482;0,592775;-4,07775;
0,0318582;0,607024;-3,88802;
0,0318682;0,622427;-3,68295;
0,0318782;0,638924;-3,46334;
0,0318882;0,656449;-3,23007;
0,0318982;0,674934;-2,98405;
0,0319082;0,694305;-2,72625;
0,0319182;0,714486;-2,45769;
0,0319282;0,735398;-2,17943;
0,0319382;0,756957;-1,89257;
0,0319482;0,779078;-1,59825;
0,0319582;0,801676;-1,29761;
0,0319682;0,824659;-0,991855;
0,0319782;0,847938;-0,682184;
0,0319882;0,87142;-0,369821;
0,0319982;0,895014;-0,0559987;
0,0320082;0,918625;0,258045;
0,0320182;0,942161;0,57107;
0,0320282;0,965529;0,881841;
0,0320382;0,988636;1,18913;
0,0320482;1,01139;1,49173;
0,0320582;1,03371;1,78844;
0,0320682;1,05549;2,07809;
0,0320782;1,07666;2,35955;
0,0320882;1,09713;2,63168;
0,0320982;1,11682;2,89344;
0,0321082;1,13565;3,14377;
0,0321182;1,15355;3,3817;
0,0321282;1,17045;3,60628;
0,0321382;1,18628;3,81663;
0,0321482;1,20098;4,01192;
0,0321582;1,21449;4,19137;
0,0321682;1,22675;4,35428;
0,0321782;1,23773;4,50001;
0,0321882;1,24736;4,62798;
0,0321982;1,25563;4,73768;
0,0322082;1,26249;4,82869;
0,0322182;1,26792;4,90064;
0,0322282;1,27189;4,95324;
0,0322382;1,2744;4,9863;
0,0322482;1,27543;4,99969;
0,0322582;1,27497;4,99334;
0,0322682;1,27303;4,96728;
0,0322782;1,26961;4,92162;
0,0322882;1,26474;4,85654;
0,0322982;1,25843;4,77229;
0,0323082;1,25069;4,66921;
0,0323182;1,24158;4,54769;
0,0323282;1,23111;4,40824;
0,0323382;1,21933;4,25138;
0,0323482;1,20629;4,07775;
0,0323582;1,19205;3,88802;
0,0323682;1,17664;3,68295;
0,0323782;1,16015;3,46334;
0,0323882;1,14262;3,23007;
0,0323982;1,12414;2,98405;
0,0324082;1,10477;2,72625;
0,0324182;1,08458;2,45769;
0,0324282;1,06367;2,17943;
0,0324382;1,04211;1,89257;
0,0324482;1,01999;1,59825;
0,0324582;0,997395;1,29761;
0,0324682;0,974412;0,991855;
0,0324782;0,951133;0,682184;
0,0324882;0,927651;0,369821;
0,0324982;0,904058;0,0559987;
0,0325082;0,880446;-0,258045;
0,0325182;0,856911;-0,57107;
0,0325282;0,833543;-0,881841;
0,0325382;0,810436;-1,18913;
0,0325482;0,78768;-1,49173;
0,0325582;0,765366;-1,78844;
0,0325682;0,743582;-2,07809;
0,0325782;0,722413;-2,35955;
0,0325882;0,701943;-2,63168;
0,0325982;0,682253;-2,89344;
0,0326082;0,66342;-3,14377;
0,0326182;0,645519;-3,3817;
0,0326282;0,628621;-3,60628;
0,0326382;0,612792;-3,81663;
0,0326482;0,598094;-4,01192;
0,0326582;0,584586;-4,19137;
0,0326682;0,572322;-4,35428;
0,0326782;0,561348;-4,50001;
0,0326882;0,551709;-4,62798;
0,0326982;0,543443;-4,73768;
0,0327082;0,536582;-4,82869;
0,0327182;0,531154;-4,90064;
0,0327282;0,527179;-4,95324;
0,0327382;0,524674;-4,9863;
0,0327482;0,523649;-4,99969;
0,0327582;0,524107;-4,99334;
0,0327682;0,526046;-4,96728;
0,0327782;0,52946;-4,92162;
0,0327882;0,534334;-4,85654;
0,0327982;0,540649;-4,77229;
0,0328082;0,548381;-4,66921;
0,0328182;0,557499;-4,54769;
0,0328282;0,567966;-4,40824;
0,0328382;0,579742;-4,25138;
0,0328482;0,59278;-4,07775;
0,0328582;0,607029;-3,88802;
0,0328682;0,622432;-3,68295;
0,0328782;0,638929;-3,46334;
0,0328882;0,656455;-3,23007;
0,0328982;0,674939;-2,98405;
0,0329082;0,69431;-2,72625;
0,0329182;0,714491;-2,45769;
0,0329282;0,735403;-2,17943;
0,0329382;0,756962;-1,89257;
0,0329482;0,779084;-1,59825;
0,0329582;0,801681;-1,29761;
0,0329682;0,824664;-0,991855;
0,0329782;0,847943;-0,682184;
0,0329882;0,871425;-0,369821;
0,0329982;0,895019;-0,0559987;
0,0330082;0,91863;0,258045;
0,0330182;0,942166;0,57107;
0,0330282;0,965534;0,881841;
0,0330382;0,988641;1,18913;
0,0330482;1,0114;1,49173;
0,0330582;1,03371;1,78844;
0,0330682;1,0555;2,07809;
0,0330782;1,07666;2,35955;
0,0330882;1,09713;2,63168;
0,0330982;1,11682;2,89344;
0,0331082;1,13566;3,14377;
0,0331182;1,15356;3,3817;
0,0331282;1,17046;3,60628;
0,0331382;1,18629;3,81663;
0,0331482;1,20098;4,01192;
0,0331582;1,21449;4,19137;
0,0331682;1,22676;4,35428;
0,0331782;1,23773;4,50001;
0,0331882;1,24737;4,62798;
0,0331982;1,25564;4,73768;
0,0332082;1,2625;4,82869;
0,0332182;1,26792;4,90064;
0,0332282;1,2719;4,95324;
0,0332382;1,2744;4,9863;
0,0332482;1,27543;4,99969;
0,0332582;1,27497;4,99334;
0,0332682;1,27303;4,96728;
0,0332782;1,26962;4,92162;
0,0332882;1,26475;4,85654;
0,0332982;1,25843;4,77229;
0,0333082;1,2507;4,66921;
0,0333182;1,24158;4,54769;
0,0333282;1,23111;4,40824;
0,0333382;1,21934;4,25138;
0,0333482;1,2063;4,07775;
0,0333582;1,19205;3,88802;
0,0333682;1,17665;3,68295;
0,0333782;1,16015;3,46334;
0,0333882;1,14263;3,23007;
0,0333982;1,12414;2,98405;
0,0334082;1,10477;2,72625;
0,0334182;1,08459;2,45769;
0,0334282;1,06368;2,17943;
0,0334382;1,04212;1,89257;
0,0334482;1,02;1,59825;
0,0334582;0,9974;1,29761;
0,0334682;0,974417;0,991855;
0,0334782;0,951138;0,682184;
0,0334882;0,927656;0,369821;
0,0334982;0,904063;0,0559987;
0,0335082;0,880452;-0,258045;
0,0335182;0,856916;-0,57107;
0,0335282;0,833548;-0,881841;
0,0335382;0,810441;-1,18913;
0,0335482;0,787686;-1,49173;
0,0335582;0,765371;-1,78844;
0,0335682;0,743587;-2,07809;
0,0335782;0,722418;-2,35955;
0,0335882;0,701948;-2,63168;
0,0335982;0,682258;-2,89344;
0,0336082;0,663425;-3,14377;
0,0336182;0,645524;-3,3817;
